date,weekday_name,is_weekend,time_slot,item,category,sales_qty,price,sales_amount,temperature,precip_type,is_rain_snow,is_holiday,is_vacation,season_period
2025-01-01,수,False,17-19,조각케이크,케이크류,1,4500,4500,2.6,맑음,False,True,True,평시
2025-01-01,수,False,17-19,찹쌀도넛,도넛류,2,1500,3000,2.6,맑음,False,True,True,평시
2025-01-01,수,False,17-19,크루아상,페이스트리,1,2800,2800,2.6,맑음,False,True,True,평시
2025-01-01,수,False,17-19,크림빵,조리빵,2,1800,3600,2.6,맑음,False,True,True,평시
2025-01-01,수,False,19-21,글레이즈도넛,도넛류,1,1700,1700,2.6,맑음,False,True,True,평시
2025-01-01,수,False,19-21,단팥빵,조리빵,1,1600,1600,2.6,맑음,False,True,True,평시
2025-01-01,수,False,19-21,마카롱,디저트,3,2200,6600,2.6,맑음,False,True,True,평시
2025-01-01,수,False,19-21,모카빵,조리빵,1,2500,2500,2.6,맑음,False,True,True,평시
2025-01-01,수,False,19-21,바게트,식사빵,2,3500,7000,2.6,맑음,False,True,True,평시
2025-01-01,수,False,19-21,소금빵,조리빵,1,2000,2000,2.6,맑음,False,True,True,평시
2025-01-01,수,False,19-21,소보로빵,조리빵,3,1500,4500,2.6,맑음,False,True,True,평시
2025-01-01,수,False,19-21,식빵,식사빵,1,5000,5000,2.6,맑음,False,True,True,평시
2025-01-01,수,False,19-21,조각케이크,케이크류,2,4500,9000,2.6,맑음,False,True,True,평시
2025-01-01,수,False,19-21,크루아상,페이스트리,2,2800,5600,2.6,맑음,False,True,True,평시
2025-01-01,수,False,19-21,크림빵,조리빵,1,1800,1800,2.6,맑음,False,True,True,평시
2025-01-02,목,False,07-09,글레이즈도넛,도넛류,3,1700,5100,0.5,맑음,False,False,True,평시
2025-01-02,목,False,07-09,단팥빵,조리빵,2,1600,3200,0.5,맑음,False,False,True,평시
2025-01-02,목,False,07-09,마늘바게트,페이스트리,1,4000,4000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,07-09,마카롱,디저트,1,2200,2200,0.5,맑음,False,False,True,평시
2025-01-02,목,False,07-09,바게트,식사빵,1,3500,3500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,07-09,소금빵,조리빵,4,2000,8000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,07-09,소보로빵,조리빵,4,1500,6000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,07-09,식빵,식사빵,1,5000,5000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,07-09,아메리카노,음료,5,2500,12500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,07-09,조각케이크,케이크류,1,4500,4500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,07-09,찹쌀도넛,도넛류,4,1500,6000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,07-09,크림빵,조리빵,1,1800,1800,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,글레이즈도넛,도넛류,5,1700,8500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,단팥빵,조리빵,7,1600,11200,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,롤케이크,케이크류,2,15000,30000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,마늘바게트,페이스트리,7,4000,28000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,마카롱,디저트,2,2200,4400,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,모카빵,조리빵,5,2500,12500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,바게트,식사빵,4,3500,14000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,소금빵,조리빵,8,2000,16000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,소보로빵,조리빵,9,1500,13500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,식빵,식사빵,4,5000,20000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,아메리카노,음료,6,2500,15000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,조각케이크,케이크류,7,4500,31500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,찹쌀도넛,도넛류,7,1500,10500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,카스테라,케이크류,1,12000,12000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,크루아상,페이스트리,2,2800,5600,0.5,맑음,False,False,True,평시
2025-01-02,목,False,09-11,크림빵,조리빵,11,1800,19800,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,글레이즈도넛,도넛류,2,1700,3400,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,단팥빵,조리빵,10,1600,16000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,마늘바게트,페이스트리,3,4000,12000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,마카롱,디저트,1,2200,2200,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,모카빵,조리빵,5,2500,12500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,바게트,식사빵,4,3500,14000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,소금빵,조리빵,9,2000,18000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,소보로빵,조리빵,11,1500,16500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,식빵,식사빵,4,5000,20000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,아메리카노,음료,9,2500,22500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,조각케이크,케이크류,2,4500,9000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,찹쌀도넛,도넛류,5,1500,7500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,카스테라,케이크류,1,12000,12000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,크루아상,페이스트리,3,2800,8400,0.5,맑음,False,False,True,평시
2025-01-02,목,False,11-13,크림빵,조리빵,10,1800,18000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,글레이즈도넛,도넛류,2,1700,3400,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,단팥빵,조리빵,8,1600,12800,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,마늘바게트,페이스트리,2,4000,8000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,마카롱,디저트,3,2200,6600,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,모카빵,조리빵,2,2500,5000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,바게트,식사빵,2,3500,7000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,소금빵,조리빵,2,2000,4000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,소보로빵,조리빵,9,1500,13500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,식빵,식사빵,5,5000,25000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,아메리카노,음료,14,2500,35000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,조각케이크,케이크류,2,4500,9000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,찹쌀도넛,도넛류,5,1500,7500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,크루아상,페이스트리,1,2800,2800,0.5,맑음,False,False,True,평시
2025-01-02,목,False,13-15,크림빵,조리빵,7,1800,12600,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,글레이즈도넛,도넛류,1,1700,1700,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,단팥빵,조리빵,7,1600,11200,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,롤케이크,케이크류,2,15000,30000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,마카롱,디저트,1,2200,2200,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,바게트,식사빵,3,3500,10500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,소금빵,조리빵,4,2000,8000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,소보로빵,조리빵,2,1500,3000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,식빵,식사빵,1,5000,5000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,아메리카노,음료,11,2500,27500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,조각케이크,케이크류,5,4500,22500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,찹쌀도넛,도넛류,1,1500,1500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,크루아상,페이스트리,4,2800,11200,0.5,맑음,False,False,True,평시
2025-01-02,목,False,15-17,크림빵,조리빵,6,1800,10800,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,글레이즈도넛,도넛류,3,1700,5100,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,단팥빵,조리빵,4,1600,6400,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,마늘바게트,페이스트리,2,4000,8000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,마카롱,디저트,1,2200,2200,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,모카빵,조리빵,1,2500,2500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,바게트,식사빵,2,3500,7000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,소금빵,조리빵,2,2000,4000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,소보로빵,조리빵,2,1500,3000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,아메리카노,음료,6,2500,15000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,조각케이크,케이크류,2,4500,9000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,찹쌀도넛,도넛류,2,1500,3000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,크루아상,페이스트리,1,2800,2800,0.5,맑음,False,False,True,평시
2025-01-02,목,False,17-19,크림빵,조리빵,2,1800,3600,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,글레이즈도넛,도넛류,1,1700,1700,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,단팥빵,조리빵,1,1600,1600,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,롤케이크,케이크류,1,15000,15000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,마늘바게트,페이스트리,1,4000,4000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,바게트,식사빵,1,3500,3500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,소금빵,조리빵,1,2000,2000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,소보로빵,조리빵,1,1500,1500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,아메리카노,음료,1,2500,2500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,찹쌀도넛,도넛류,1,1500,1500,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,카스테라,케이크류,1,12000,12000,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,크루아상,페이스트리,2,2800,5600,0.5,맑음,False,False,True,평시
2025-01-02,목,False,19-21,크림빵,조리빵,2,1800,3600,0.5,맑음,False,False,True,평시
2025-01-03,금,False,07-09,글레이즈도넛,도넛류,6,1700,10200,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,07-09,단팥빵,조리빵,6,1600,9600,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,07-09,롤케이크,케이크류,2,15000,30000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,07-09,마늘바게트,페이스트리,3,4000,12000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,07-09,마카롱,디저트,1,2200,2200,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,07-09,모카빵,조리빵,1,2500,2500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,07-09,바게트,식사빵,1,3500,3500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,07-09,소보로빵,조리빵,1,1500,1500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,07-09,식빵,식사빵,2,5000,10000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,07-09,아메리카노,음료,2,2500,5000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,07-09,조각케이크,케이크류,5,4500,22500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,07-09,크림빵,조리빵,1,1800,1800,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,글레이즈도넛,도넛류,6,1700,10200,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,단팥빵,조리빵,7,1600,11200,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,롤케이크,케이크류,5,15000,75000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,마늘바게트,페이스트리,3,4000,12000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,마카롱,디저트,8,2200,17600,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,모카빵,조리빵,4,2500,10000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,바게트,식사빵,3,3500,10500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,소금빵,조리빵,7,2000,14000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,소보로빵,조리빵,3,1500,4500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,식빵,식사빵,2,5000,10000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,아메리카노,음료,9,2500,22500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,조각케이크,케이크류,3,4500,13500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,찹쌀도넛,도넛류,3,1500,4500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,카스테라,케이크류,1,12000,12000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,크루아상,페이스트리,7,2800,19600,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,09-11,크림빵,조리빵,7,1800,12600,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,글레이즈도넛,도넛류,7,1700,11900,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,단팥빵,조리빵,10,1600,16000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,롤케이크,케이크류,1,15000,15000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,마늘바게트,페이스트리,4,4000,16000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,마카롱,디저트,3,2200,6600,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,모카빵,조리빵,5,2500,12500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,바게트,식사빵,1,3500,3500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,소금빵,조리빵,3,2000,6000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,소보로빵,조리빵,12,1500,18000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,식빵,식사빵,2,5000,10000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,아메리카노,음료,14,2500,35000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,조각케이크,케이크류,1,4500,4500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,찹쌀도넛,도넛류,7,1500,10500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,카스테라,케이크류,4,12000,48000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,크루아상,페이스트리,8,2800,22400,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,11-13,크림빵,조리빵,10,1800,18000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,글레이즈도넛,도넛류,4,1700,6800,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,단팥빵,조리빵,7,1600,11200,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,롤케이크,케이크류,1,15000,15000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,마늘바게트,페이스트리,4,4000,16000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,마카롱,디저트,3,2200,6600,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,모카빵,조리빵,1,2500,2500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,소금빵,조리빵,1,2000,2000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,소보로빵,조리빵,10,1500,15000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,식빵,식사빵,5,5000,25000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,아메리카노,음료,4,2500,10000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,조각케이크,케이크류,5,4500,22500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,찹쌀도넛,도넛류,5,1500,7500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,카스테라,케이크류,1,12000,12000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,크루아상,페이스트리,2,2800,5600,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,13-15,크림빵,조리빵,5,1800,9000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,글레이즈도넛,도넛류,9,1700,15300,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,단팥빵,조리빵,2,1600,3200,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,마늘바게트,페이스트리,2,4000,8000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,마카롱,디저트,5,2200,11000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,모카빵,조리빵,1,2500,2500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,바게트,식사빵,2,3500,7000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,소금빵,조리빵,6,2000,12000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,소보로빵,조리빵,10,1500,15000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,식빵,식사빵,4,5000,20000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,아메리카노,음료,3,2500,7500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,조각케이크,케이크류,2,4500,9000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,찹쌀도넛,도넛류,5,1500,7500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,카스테라,케이크류,2,12000,24000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,크루아상,페이스트리,4,2800,11200,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,15-17,크림빵,조리빵,5,1800,9000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,글레이즈도넛,도넛류,4,1700,6800,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,단팥빵,조리빵,4,1600,6400,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,롤케이크,케이크류,1,15000,15000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,마카롱,디저트,1,2200,2200,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,모카빵,조리빵,2,2500,5000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,바게트,식사빵,3,3500,10500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,소금빵,조리빵,1,2000,2000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,소보로빵,조리빵,6,1500,9000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,식빵,식사빵,5,5000,25000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,아메리카노,음료,2,2500,5000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,조각케이크,케이크류,3,4500,13500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,찹쌀도넛,도넛류,4,1500,6000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,카스테라,케이크류,1,12000,12000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,크루아상,페이스트리,2,2800,5600,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,17-19,크림빵,조리빵,7,1800,12600,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,19-21,글레이즈도넛,도넛류,1,1700,1700,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,19-21,단팥빵,조리빵,3,1600,4800,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,19-21,마카롱,디저트,1,2200,2200,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,19-21,모카빵,조리빵,1,2500,2500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,19-21,소금빵,조리빵,1,2000,2000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,19-21,소보로빵,조리빵,5,1500,7500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,19-21,식빵,식사빵,2,5000,10000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,19-21,조각케이크,케이크류,1,4500,4500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,19-21,찹쌀도넛,도넛류,3,1500,4500,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,19-21,카스테라,케이크류,1,12000,12000,-1.1,맑음,False,False,True,평시
2025-01-03,금,False,19-21,크림빵,조리빵,2,1800,3600,-1.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,글레이즈도넛,도넛류,5,1700,8500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,단팥빵,조리빵,6,1600,9600,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,마카롱,디저트,3,2200,6600,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,모카빵,조리빵,6,2500,15000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,바게트,식사빵,1,3500,3500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,소금빵,조리빵,3,2000,6000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,소보로빵,조리빵,5,1500,7500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,식빵,식사빵,4,5000,20000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,아메리카노,음료,8,2500,20000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,조각케이크,케이크류,3,4500,13500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,찹쌀도넛,도넛류,1,1500,1500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,카스테라,케이크류,1,12000,12000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,크루아상,페이스트리,6,2800,16800,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,07-09,크림빵,조리빵,4,1800,7200,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,글레이즈도넛,도넛류,8,1700,13600,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,단팥빵,조리빵,12,1600,19200,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,롤케이크,케이크류,1,15000,15000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,마늘바게트,페이스트리,9,4000,36000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,마카롱,디저트,8,2200,17600,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,모카빵,조리빵,12,2500,30000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,바게트,식사빵,3,3500,10500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,소금빵,조리빵,6,2000,12000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,소보로빵,조리빵,14,1500,21000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,식빵,식사빵,6,5000,30000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,아메리카노,음료,11,2500,27500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,조각케이크,케이크류,7,4500,31500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,찹쌀도넛,도넛류,10,1500,15000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,카스테라,케이크류,2,12000,24000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,크루아상,페이스트리,8,2800,22400,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,09-11,크림빵,조리빵,8,1800,14400,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,글레이즈도넛,도넛류,14,1700,23800,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,단팥빵,조리빵,16,1600,25600,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,롤케이크,케이크류,4,15000,60000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,마늘바게트,페이스트리,4,4000,16000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,마카롱,디저트,6,2200,13200,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,모카빵,조리빵,4,2500,10000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,바게트,식사빵,12,3500,42000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,소금빵,조리빵,10,2000,20000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,소보로빵,조리빵,21,1500,31500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,식빵,식사빵,6,5000,30000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,아메리카노,음료,13,2500,32500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,조각케이크,케이크류,14,4500,63000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,찹쌀도넛,도넛류,11,1500,16500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,카스테라,케이크류,3,12000,36000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,크루아상,페이스트리,12,2800,33600,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,11-13,크림빵,조리빵,15,1800,27000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,글레이즈도넛,도넛류,1,1700,1700,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,단팥빵,조리빵,10,1600,16000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,롤케이크,케이크류,3,15000,45000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,마늘바게트,페이스트리,4,4000,16000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,마카롱,디저트,4,2200,8800,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,모카빵,조리빵,6,2500,15000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,바게트,식사빵,9,3500,31500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,소금빵,조리빵,13,2000,26000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,소보로빵,조리빵,14,1500,21000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,식빵,식사빵,12,5000,60000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,아메리카노,음료,7,2500,17500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,조각케이크,케이크류,6,4500,27000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,찹쌀도넛,도넛류,13,1500,19500,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,카스테라,케이크류,1,12000,12000,-0.1,맑음,False,False,True,평시
2025-01-04,토,True,13-15,크루아상,페이스트리,5,2800,14000,-0.1,맑음,False,False,True,평시
